User ID,Age,Gender,Country,Purchase Amount,Product Category
8787,26.0,Male,Germany,238.62,Electronics
8788,44.0,Female,Germany,377.49,Clothing
8790,36.0,Female,Germany,420.16,Clothing
8791,38.0,Female,Australia,262.3,Books
8794,21.0,Female,USA,178.23,Beauty
8797,20.0,Female,USA,28.95,Sports
8798,21.0,Male,Canada,23.1,Electronics
8799,54.0,Male,USA,36.96,Sports
8800,57.0,Female,USA,337.94,Electronics
8803,48.0,Other,UK,174.98,Sports
8804,61.0,Female,Germany,130.55,Electronics
8807,30.0,Male,Canada,340.99,Sports
8809,63.0,Male,Canada,260.87,Beauty
8810,31.0,Male,Canada,241.03,Books
8813,23.0,Other,USA,353.16,Electronics
8815,53.0,Female,France,405.69,Electronics
8816,57.0,Male,UK,121.58,Sports
8817,66.0,Female,France,396.82,Sports
8818,52.0,Male,USA,149.51,Beauty
8820,58.0,Other,Canada,71.78,Electronics
8821,19.0,Male,USA,114.42,Beauty
8822,30.0,Other,Australia,342.8,Books
8823,69.0,Male,USA,125.76,Beauty
8824,19.0,Other,Germany,303.92,Home & Kitchen
8825,69.0,Other,Germany,131.98,Sports
8827,60.0,Male,France,445.41,Electronics
8828,43.0,Female,France,252.68,Books
8829,39.0,Other,Germany,302.12,Books
8832,20.0,Other,Australia,209.52,Electronics
8833,52.0,Other,Germany,428.42,Sports
8835,41.0,Female,UK,312.74,Beauty
8839,56.0,Male,UK,382.66,Home & Kitchen
8841,58.0,Other,UK,436.37,Sports
8843,29.0,Male,Australia,280.86,Beauty
8850,52.0,Other,UK,391.1,Beauty
8851,20.0,Other,Australia,240.88,Clothing
8857,59.0,Other,Canada,322.04,Sports
8858,69.0,Other,France,457.2,Clothing
8860,20.0,Female,USA,216.71,Sports
8864,62.0,Other,Australia,181.96,Beauty
8865,24.0,Male,UK,75.46,Books
8867,19.0,Male,France,492.24,Home & Kitchen
8868,23.0,Other,Australia,105.82,Sports
8870,49.0,Male,Australia,139.34,Sports
8872,51.0,Female,Germany,277.7,Clothing
8873,67.0,Female,UK,291.48,Sports
8874,33.0,Female,France,9.09,Books
8875,42.0,Other,Australia,328.13,Electronics
8877,24.0,Other,Australia,259.14,Beauty
8879,34.0,Other,Germany,298.15,Sports
8880,62.0,Male,USA,412.65,Books
8881,28.0,Male,UK,152.97,Clothing
8882,23.0,Male,France,131.8,Sports
8883,40.0,Other,USA,398.93,Beauty
8886,23.0,Other,Germany,5.41,Books
8888,19.0,Male,UK,82.8,Beauty
8889,39.0,Male,Germany,478.71,Beauty
8891,42.0,Other,UK,425.58,Beauty
8892,32.0,Male,France,403.78,Electronics
8894,46.0,Female,USA,221.98,Sports
8895,25.0,Male,Canada,250.92,Electronics
8897,66.0,Female,Germany,322.02,Beauty
8899,50.0,Other,Australia,306.63,Books
8900,39.0,Female,Germany,205.31,Beauty
8901,67.0,Female,USA,35.34,Clothing
8903,22.0,Female,Germany,117.66,Electronics
8905,35.0,Other,USA,56.97,Sports
8906,55.0,Male,Australia,183.51,Books
8907,54.0,Other,Germany,349.27,Electronics
8909,68.0,Female,Canada,170.98,Sports
8911,27.0,Male,USA,189.96,Home & Kitchen
8913,59.0,Other,France,166.23,Home & Kitchen
8914,65.0,Other,USA,319.77,Clothing
8915,61.0,Other,France,359.59,Clothing
8916,35.0,Other,Canada,188.45,Clothing
8917,40.0,Male,UK,80.5,Clothing
8919,33.0,Female,Germany,407.24,Home & Kitchen
8921,52.0,Female,UK,365.38,Home & Kitchen
8923,45.0,Male,Australia,231.37,Sports
8925,47.0,Other,Germany,88.33,Sports
8927,58.0,Male,Canada,495.94,Books
8931,56.0,Female,France,172.14,Sports
8932,62.0,Other,Australia,178.64,Beauty
8934,41.0,Other,Australia,213.89,Sports
8935,44.0,Other,France,467.41,Electronics
8938,44.0,Other,France,183.18,Electronics
8939,43.0,Male,USA,70.82,Beauty
8940,24.0,Male,Australia,143.28,Beauty
8941,59.0,Female,Australia,479.65,Books
8942,64.0,Male,France,354.11,Books
8946,45.0,Female,Germany,303.24,Clothing
8947,51.0,Male,Canada,252.36,Clothing
8948,32.0,Other,UK,39.54,Electronics
8950,43.0,Male,USA,69.48,Beauty
8952,48.0,Male,Germany,126.8,Sports
8954,26.0,Female,UK,147.52,Home & Kitchen
8955,46.0,Female,France,54.31,Home & Kitchen
8956,68.0,Other,Germany,145.57,Sports
8957,56.0,Other,UK,434.13,Clothing
8958,21.0,Other,Germany,157.05,Beauty
8960,46.0,Male,Germany,262.31,Sports
8963,50.0,Other,USA,427.23,Beauty
8964,55.0,Male,France,44.86,Sports
8965,28.0,Female,Germany,461.8,Electronics
8966,44.0,Male,Canada,436.2,Books
8968,38.0,Other,France,103.28,Home & Kitchen
8969,56.0,Male,France,244.74,Electronics
8970,48.0,Male,Canada,310.0,Books
8974,44.0,Other,USA,468.59,Beauty
8975,53.0,Female,Australia,142.77,Clothing
8977,64.0,Female,Canada,139.01,Sports
8979,18.0,Other,Canada,218.2,Home & Kitchen
8982,48.0,Other,Canada,450.66,Sports
8985,18.0,Male,France,384.44,Home & Kitchen
8986,42.0,Female,Australia,449.6,Beauty
8988,55.0,Female,Canada,235.43,Books
8989,37.0,Other,USA,453.89,Home & Kitchen
8991,68.0,Male,USA,451.9,Electronics
8992,19.0,Female,UK,389.6,Books
8995,27.0,Female,Germany,125.02,Beauty
8996,22.0,Other,USA,454.67,Books
8997,26.0,Male,Canada,309.48,Electronics
8998,19.0,Other,France,335.35,Electronics
9000,55.0,Other,Australia,37.54,Clothing
9001,48.0,Male,France,484.33,Sports
9003,67.0,Female,Germany,422.96,Clothing
9005,53.0,Female,Germany,304.05,Clothing
9006,38.0,Male,France,344.18,Sports
9007,66.0,Male,Australia,49.25,Home & Kitchen
9008,64.0,Female,Canada,209.14,Home & Kitchen
9010,65.0,Male,Canada,434.44,Home & Kitchen
9011,66.0,Male,Canada,358.77,Clothing
9012,20.0,Male,Australia,130.14,Beauty
9015,63.0,Female,Canada,253.15,Beauty
9018,62.0,Female,USA,356.44,Home & Kitchen
9019,43.0,Other,Canada,310.48,Beauty
9020,55.0,Other,Canada,93.52,Electronics
9023,25.0,Male,Australia,287.29,Books
9025,32.0,Other,Canada,119.82,Electronics
9026,33.0,Other,Australia,405.32,Beauty
9028,33.0,Male,USA,338.52,Books
9030,20.0,Male,Australia,173.65,Books
9031,69.0,Male,Germany,250.11,Sports
9032,64.0,Male,France,407.78,Sports
9033,48.0,Male,Australia,144.39,Sports
9035,33.0,Male,Germany,105.28,Clothing
9036,60.0,Female,Canada,178.84,Home & Kitchen
9037,38.0,Female,France,443.13,Beauty
9039,44.0,Female,Canada,189.94,Electronics
9040,55.0,Male,France,70.54,Clothing
9041,43.0,Male,Germany,212.89,Beauty
9043,63.0,Other,USA,26.68,Electronics
9044,42.0,Female,France,373.94,Beauty
9047,25.0,Male,Canada,319.64,Home & Kitchen
9048,50.0,Male,Germany,152.83,Sports
9049,24.0,Other,Germany,92.76,Beauty
9050,55.0,Male,UK,195.52,Home & Kitchen
9053,68.0,Other,Australia,372.29,Books
9057,63.0,Female,Australia,187.05,Home & Kitchen
9058,48.0,Male,USA,420.13,Home & Kitchen
9059,67.0,Other,UK,201.45,Electronics
9062,26.0,Male,Canada,121.51,Electronics
9065,43.0,Female,Australia,185.15,Home & Kitchen
9066,27.0,Male,Australia,126.49,Clothing
9067,46.0,Male,Australia,288.5,Beauty
9069,53.0,Other,France,287.18,Electronics
9070,37.0,Other,Canada,47.03,Sports
9071,62.0,Female,Australia,335.1,Beauty
9072,54.0,Male,Germany,195.37,Beauty
9074,24.0,Male,Germany,265.18,Clothing
9076,58.0,Other,Australia,9.56,Books
9077,57.0,Male,France,352.74,Electronics
9078,46.0,Female,France,203.25,Beauty
9082,65.0,Male,Canada,199.03,Beauty
9084,48.0,Male,UK,401.09,Beauty
9086,50.0,Male,UK,379.38,Sports
9087,26.0,Other,Canada,252.7,Sports
9088,44.0,Female,UK,45.53,Beauty
9090,30.0,Other,UK,368.43,Books
9091,43.0,Other,UK,133.75,Home & Kitchen
9092,46.0,Other,France,292.97,Books
9094,66.0,Female,Canada,465.75,Books
9097,45.0,Other,Australia,142.29,Beauty
9098,25.0,Other,France,494.93,Clothing
9100,46.0,Other,Australia,49.26,Beauty
9101,22.0,Other,UK,488.8,Beauty
9102,59.0,Female,Germany,80.66,Beauty
9103,24.0,Other,Australia,263.2,Clothing
9104,59.0,Male,USA,236.78,Sports
9105,53.0,Female,Australia,424.86,Sports
9106,58.0,Female,Australia,201.35,Books
9107,44.0,Female,UK,253.58,Beauty
9109,19.0,Female,UK,107.88,Home & Kitchen
9110,42.0,Female,UK,417.33,Beauty
9114,40.0,Other,Canada,146.12,Home & Kitchen
9115,27.0,Other,France,280.33,Sports
9116,59.0,Female,UK,30.47,Beauty
9117,69.0,Male,UK,116.36,Home & Kitchen
9118,42.0,Female,UK,180.71,Clothing
9119,20.0,Other,UK,464.47,Sports
9120,23.0,Other,France,313.52,Books
9123,35.0,Female,Canada,281.14,Electronics
9124,40.0,Male,France,464.86,Electronics
9125,19.0,Other,Germany,285.32,Books
9128,54.0,Female,Germany,251.93,Beauty
9130,56.0,Female,UK,254.17,Beauty
9133,37.0,Other,Canada,445.31,Electronics
9134,18.0,Male,Canada,217.29,Clothing
9136,34.0,Other,Germany,485.77,Beauty
9138,69.0,Female,Australia,347.35,Home & Kitchen
9140,47.0,Male,Australia,260.69,Clothing
9141,58.0,Other,USA,163.35,Home & Kitchen
9144,63.0,Female,France,111.23,Home & Kitchen
9145,28.0,Other,Canada,173.93,Electronics
9146,41.0,Male,Canada,392.15,Electronics
9147,39.0,Female,UK,452.43,Home & Kitchen
9148,61.0,Other,Canada,228.63,Beauty
9149,62.0,Other,Australia,146.63,Beauty
9150,43.0,Male,UK,179.84,Home & Kitchen
9151,30.0,Male,UK,329.99,Clothing
9152,18.0,Male,Germany,83.21,Clothing
9153,41.0,Other,USA,275.98,Sports
9154,27.0,Male,France,296.28,Clothing
9158,53.0,Male,France,345.96,Home & Kitchen
9159,33.0,Other,Canada,15.76,Sports
9160,57.0,Male,Canada,198.2,Home & Kitchen
9163,68.0,Male,France,9.88,Sports
9164,32.0,Male,UK,40.23,Electronics
9166,32.0,Male,UK,123.98,Books
9174,60.0,Female,UK,448.68,Beauty
9176,52.0,Male,Canada,240.83,Home & Kitchen
9177,30.0,Other,Germany,317.76,Home & Kitchen
9178,27.0,Female,Germany,262.26,Clothing
9179,28.0,Other,Germany,227.92,Electronics
9182,56.0,Male,Germany,307.67,Beauty
9183,58.0,Female,Canada,222.59,Beauty
9185,67.0,Female,Australia,258.9,Beauty
9186,40.0,Female,France,497.81,Home & Kitchen
9188,56.0,Other,Canada,38.74,Sports
9189,20.0,Male,UK,203.95,Home & Kitchen
9191,24.0,Other,Canada,421.97,Books
9193,43.0,Female,Canada,488.73,Sports
9194,50.0,Other,France,247.11,Beauty
9195,54.0,Female,France,74.33,Sports
9196,65.0,Other,Australia,327.86,Beauty
9197,32.0,Female,Australia,40.02,Books
9198,19.0,Other,Germany,486.89,Electronics
9199,58.0,Other,UK,380.47,Home & Kitchen
9200,24.0,Male,France,491.16,Electronics
9201,49.0,Female,USA,191.74,Beauty
9203,37.0,Other,Germany,263.04,Clothing
9204,67.0,Female,UK,64.99,Beauty
9205,53.0,Female,UK,341.42,Home & Kitchen
9206,49.0,Other,Australia,251.29,Home & Kitchen
9208,30.0,Other,USA,149.08,Clothing
9209,18.0,Other,USA,415.44,Sports
9210,52.0,Female,USA,327.16,Home & Kitchen
9211,65.0,Male,USA,493.92,Home & Kitchen
9212,47.0,Female,France,93.39,Beauty
9213,53.0,Female,UK,30.33,Home & Kitchen
9214,42.0,Female,Canada,426.27,Books
9216,36.0,Other,UK,218.47,Home & Kitchen
9217,18.0,Male,Germany,463.21,Beauty
9218,22.0,Female,USA,223.14,Clothing
9220,39.0,Male,UK,34.45,Home & Kitchen
9221,41.0,Other,Germany,224.25,Electronics
9222,60.0,Female,USA,329.2,Beauty
9223,62.0,Other,Germany,138.24,Electronics
9225,54.0,Female,France,241.74,Electronics
9226,53.0,Male,Germany,429.76,Electronics
9227,53.0,Male,France,85.06,Beauty
9228,21.0,Other,Australia,379.75,Books
9229,53.0,Female,France,466.61,Beauty
9231,35.0,Male,UK,205.94,Home & Kitchen
9233,33.0,Male,Germany,53.69,Beauty
9236,39.0,Other,Canada,419.96,Sports
9237,19.0,Other,Australia,480.56,Sports
9238,38.0,Male,USA,72.22,Books
9239,53.0,Female,Germany,191.15,Beauty
9240,61.0,Female,USA,468.95,Electronics
9241,56.0,Female,Canada,238.0,Clothing
9247,34.0,Female,Canada,84.88,Beauty
9248,33.0,Female,Australia,59.98,Home & Kitchen
9249,48.0,Other,Germany,467.8,Electronics
9250,68.0,Male,France,344.09,Beauty
9251,26.0,Other,USA,24.09,Home & Kitchen
9252,48.0,Female,Germany,75.28,Clothing
9253,31.0,Female,USA,28.68,Home & Kitchen
9254,66.0,Other,USA,487.17,Sports
9258,65.0,Female,Germany,254.79,Clothing
9259,63.0,Male,Canada,261.29,Books
9261,50.0,Other,USA,60.16,Books
9263,56.0,Female,Australia,87.01,Home & Kitchen
9264,64.0,Male,France,239.09,Beauty
9265,68.0,Male,Germany,172.12,Books
9271,54.0,Other,Canada,339.81,Sports
9272,35.0,Male,Germany,283.14,Home & Kitchen
9273,33.0,Other,USA,425.71,Electronics
9275,29.0,Female,Australia,297.3,Sports
9276,46.0,Other,UK,287.8,Beauty
9277,24.0,Other,Germany,142.69,Electronics
9278,31.0,Female,Australia,479.16,Clothing
9280,52.0,Male,USA,201.53,Electronics
9281,22.0,Other,USA,332.11,Books
9282,34.0,Male,UK,473.1,Clothing
9285,27.0,Female,UK,56.88,Books
9286,60.0,Female,Australia,268.13,Clothing
9287,34.0,Other,Australia,161.45,Beauty
9288,22.0,Female,Germany,398.87,Books
9290,59.0,Male,Australia,240.25,Books
9295,53.0,Male,USA,67.81,Electronics
9296,35.0,Male,USA,170.57,Sports
9297,26.0,Female,UK,117.56,Electronics
9299,67.0,Female,Canada,78.45,Electronics
9300,31.0,Male,Canada,222.61,Electronics
9302,32.0,Male,Canada,419.14,Electronics
9304,59.0,Female,Australia,118.23,Electronics
9305,46.0,Female,Canada,369.27,Sports
9306,32.0,Other,France,152.14,Clothing
9307,46.0,Male,Germany,379.42,Home & Kitchen
9308,21.0,Female,Germany,196.65,Home & Kitchen
9313,56.0,Male,USA,469.59,Beauty
9314,33.0,Male,France,283.18,Electronics
9315,28.0,Other,Canada,496.88,Clothing
9316,31.0,Male,UK,288.7,Clothing
9319,67.0,Male,Germany,411.79,Electronics
9324,35.0,Male,France,411.29,Home & Kitchen
9325,37.0,Male,UK,100.26,Beauty
9327,42.0,Other,USA,369.54,Clothing
9330,21.0,Other,USA,319.39,Clothing
9331,31.0,Male,UK,386.47,Electronics
9332,50.0,Female,Australia,112.4,Electronics
9333,45.0,Other,France,292.79,Home & Kitchen
9334,69.0,Other,UK,413.21,Home & Kitchen
9336,25.0,Female,UK,288.01,Home & Kitchen
9337,61.0,Female,France,43.88,Electronics
9338,51.0,Male,UK,416.08,Sports
9340,22.0,Female,USA,230.85,Books
9341,22.0,Male,Australia,64.03,Beauty
9342,48.0,Other,Canada,331.9,Clothing
9345,59.0,Male,Germany,143.51,Clothing
9348,20.0,Other,UK,216.81,Clothing
9349,47.0,Male,Germany,81.94,Books
9350,67.0,Other,France,489.97,Home & Kitchen
9352,46.0,Other,Australia,340.54,Electronics
9353,20.0,Male,Canada,229.79,Clothing
9354,43.0,Female,Australia,279.8,Clothing
9355,47.0,Female,Australia,466.68,Sports
9358,19.0,Male,Australia,114.3,Sports
9364,30.0,Male,Canada,350.8,Books
9365,56.0,Female,USA,482.29,Electronics
9367,52.0,Other,Germany,371.27,Electronics
9368,40.0,Male,UK,221.78,Beauty
9371,58.0,Other,Germany,355.63,Clothing
9372,61.0,Other,UK,172.06,Books
9373,48.0,Other,France,246.74,Clothing
9374,61.0,Female,USA,355.85,Beauty
9375,64.0,Female,UK,26.14,Sports
9376,19.0,Other,Australia,167.4,Books
9378,35.0,Male,Germany,41.7,Electronics
9381,22.0,Female,Germany,85.85,Books
9382,59.0,Female,UK,368.06,Home & Kitchen
9384,27.0,Other,Australia,208.38,Electronics
9387,51.0,Female,France,234.69,Beauty
9388,54.0,Female,USA,95.9,Sports
9390,24.0,Female,Australia,305.91,Clothing
9391,23.0,Female,Australia,409.02,Sports
9392,20.0,Other,Australia,498.07,Books
9394,20.0,Male,USA,370.96,Books
9395,43.0,Male,Canada,494.62,Home & Kitchen
9398,60.0,Female,Germany,223.35,Home & Kitchen
9400,59.0,Female,France,349.75,Clothing
9402,66.0,Female,France,50.37,Books
9403,53.0,Other,France,213.95,Clothing
9404,19.0,Male,Germany,470.61,Electronics
9408,43.0,Male,Germany,191.56,Electronics
9411,53.0,Other,France,260.56,Beauty
9414,63.0,Male,Canada,101.99,Sports
9415,61.0,Other,UK,178.35,Beauty
9416,39.0,Other,Canada,498.23,Clothing
9417,47.0,Male,USA,187.2,Clothing
9418,67.0,Male,USA,209.29,Sports
9419,60.0,Female,USA,14.84,Home & Kitchen
9420,47.0,Female,Germany,193.51,Electronics
9422,51.0,Other,UK,260.22,Sports
9423,64.0,Female,Canada,330.24,Sports
9424,26.0,Male,France,280.49,Electronics
9425,68.0,Female,Australia,57.22,Sports
9426,37.0,Female,UK,169.41,Home & Kitchen
9428,42.0,Other,France,276.23,Beauty
9431,28.0,Other,Australia,100.88,Sports
9432,32.0,Female,France,415.76,Home & Kitchen
9433,25.0,Male,Germany,191.27,Electronics
9437,57.0,Male,Australia,496.01,Books
9438,49.0,Other,France,326.22,Electronics
9439,43.0,Other,UK,303.06,Sports
9442,67.0,Male,Germany,435.41,Home & Kitchen
9443,59.0,Other,UK,209.4,Books
9444,46.0,Male,France,20.79,Beauty
9445,56.0,Female,France,463.66,Clothing
9448,36.0,Female,USA,472.72,Books
9449,54.0,Male,Australia,443.95,Books
9450,36.0,Female,Canada,58.67,Home & Kitchen
9451,50.0,Male,Germany,314.08,Electronics
9455,24.0,Male,France,9.02,Books
9456,43.0,Female,Germany,96.77,Clothing
9457,49.0,Other,UK,109.42,Sports
9458,29.0,Male,Canada,149.25,Books
9459,25.0,Male,Germany,188.34,Sports
9461,59.0,Male,Australia,41.75,Beauty
9463,22.0,Other,USA,251.83,Books
9465,43.0,Female,France,158.72,Sports
9466,22.0,Other,France,133.6,Electronics
9467,39.0,Female,Germany,244.52,Books
9469,30.0,Other,France,27.07,Sports
9472,60.0,Female,Canada,244.67,Beauty
9473,40.0,Other,Germany,476.15,Beauty
9475,60.0,Male,Germany,175.25,Beauty
9476,35.0,Male,Australia,364.5,Books
9477,67.0,Female,Germany,140.78,Clothing
9478,47.0,Other,UK,91.77,Sports
9480,33.0,Female,UK,178.37,Sports
9482,56.0,Other,UK,482.66,Beauty
9483,50.0,Female,Canada,20.36,Books
9485,65.0,Female,Canada,24.02,Electronics
9487,66.0,Female,Australia,203.58,Home & Kitchen
9488,55.0,Female,Germany,361.73,Electronics
9489,19.0,Other,UK,477.25,Electronics
9490,66.0,Male,Australia,262.25,Beauty
9493,67.0,Other,Germany,304.25,Books
9494,55.0,Male,Australia,278.97,Books
9495,59.0,Other,Australia,98.34,Clothing
9496,41.0,Male,France,25.09,Beauty
9498,44.0,Female,Australia,266.38,Clothing
9500,25.0,Male,UK,34.4,Books
9508,23.0,Female,Canada,134.91,Books
9509,43.0,Female,UK,10.5,Home & Kitchen
9510,56.0,Other,Germany,228.07,Electronics
9512,52.0,Female,Germany,473.88,Sports
9513,31.0,Female,France,40.65,Home & Kitchen
9516,40.0,Male,UK,415.66,Home & Kitchen
9519,57.0,Male,Germany,236.09,Clothing
9520,67.0,Other,Germany,203.92,Electronics
9522,30.0,Male,France,187.58,Home & Kitchen
9525,27.0,Male,Canada,36.01,Books
9526,26.0,Male,France,221.86,Clothing
9527,32.0,Female,USA,294.86,Books
9529,19.0,Other,France,23.01,Sports
9531,30.0,Male,UK,69.31,Beauty
9533,68.0,Other,Canada,170.11,Beauty
9534,51.0,Female,Canada,134.42,Home & Kitchen
9535,52.0,Other,Germany,149.18,Books
9536,55.0,Female,France,468.99,Electronics
9538,59.0,Other,UK,220.17,Sports
9539,23.0,Other,UK,285.12,Home & Kitchen
9542,36.0,Other,USA,94.51,Clothing
9543,20.0,Male,Canada,299.77,Sports
9544,35.0,Male,USA,248.38,Books
9545,56.0,Other,France,35.67,Beauty
9546,26.0,Other,Australia,263.36,Sports
9548,29.0,Male,Germany,348.6,Books
9551,28.0,Other,Canada,257.55,Electronics
9552,47.0,Male,Canada,42.13,Clothing
9553,21.0,Male,Australia,416.64,Home & Kitchen
9554,22.0,Other,Canada,53.59,Home & Kitchen
9555,18.0,Male,France,467.25,Home & Kitchen
9556,44.0,Male,Canada,177.51,Beauty
9557,45.0,Male,Australia,172.1,Sports
9558,46.0,Other,France,167.66,Sports
9559,35.0,Other,Canada,475.49,Books
9563,19.0,Other,Australia,59.97,Home & Kitchen
9565,62.0,Male,Canada,148.21,Home & Kitchen
9566,33.0,Other,Germany,355.65,Sports
9568,41.0,Male,Australia,310.17,Beauty
9569,52.0,Female,Canada,9.32,Home & Kitchen
9570,39.0,Male,Canada,392.52,Clothing
9572,28.0,Other,USA,336.34,Beauty
9573,63.0,Female,Australia,426.71,Sports
9574,46.0,Female,Australia,241.73,Home & Kitchen
9575,52.0,Male,UK,15.0,Books
9578,48.0,Female,France,100.42,Beauty
9580,58.0,Female,Canada,314.35,Home & Kitchen
9581,60.0,Other,UK,293.7,Sports
9582,33.0,Other,Canada,108.79,Books
9583,27.0,Female,France,478.54,Sports
9585,49.0,Other,Australia,143.51,Beauty
9587,19.0,Female,Australia,428.34,Clothing
9591,55.0,Male,Canada,411.13,Books
9592,48.0,Male,UK,234.22,Home & Kitchen
9594,57.0,Other,Canada,326.9,Home & Kitchen
9595,43.0,Male,USA,156.58,Books
9596,46.0,Female,France,108.0,Clothing
9597,20.0,Female,France,67.26,Books
9598,31.0,Female,France,16.82,Home & Kitchen
9599,42.0,Male,Canada,45.22,Clothing
9600,65.0,Other,USA,131.84,Electronics
9602,20.0,Other,France,81.68,Clothing
9603,43.0,Other,France,264.08,Electronics
9604,35.0,Female,UK,126.34,Clothing
9605,26.0,Female,Germany,258.35,Sports
9607,40.0,Male,USA,136.66,Clothing
9608,38.0,Other,France,177.21,Clothing
9610,38.0,Male,Germany,275.44,Home & Kitchen
9612,59.0,Female,Germany,380.29,Sports
9613,23.0,Male,Canada,142.33,Beauty
9614,61.0,Male,UK,195.6,Sports
9616,45.0,Female,Australia,273.96,Home & Kitchen
9617,62.0,Female,UK,355.35,Books
9619,57.0,Other,France,461.45,Books
9621,20.0,Female,Canada,466.64,Books
9622,29.0,Other,USA,310.39,Clothing
9624,29.0,Other,UK,444.21,Beauty
9627,39.0,Other,Canada,10.69,Clothing
9631,26.0,Female,France,481.04,Home & Kitchen
9632,38.0,Other,Canada,81.83,Clothing
9636,44.0,Male,Germany,167.69,Sports
9638,19.0,Other,Australia,70.02,Home & Kitchen
9640,48.0,Other,Australia,141.14,Sports
9641,50.0,Other,Australia,393.92,Beauty
9642,56.0,Other,UK,147.37,Clothing
9643,47.0,Male,Australia,141.31,Electronics
9644,63.0,Male,Australia,33.47,Electronics
9646,68.0,Male,Canada,263.37,Sports
9648,48.0,Male,UK,408.84,Electronics
9649,28.0,Male,Australia,34.81,Clothing
9650,40.0,Female,France,181.29,Sports
9652,57.0,Female,Canada,182.15,Clothing
9654,44.0,Female,USA,180.37,Home & Kitchen
9655,52.0,Female,UK,158.27,Sports
9657,56.0,Other,Germany,346.4,Sports
9660,22.0,Male,France,261.55,Books
9661,69.0,Female,Australia,459.83,Electronics
9663,38.0,Other,Canada,377.75,Books
9666,55.0,Other,UK,467.66,Books
9667,37.0,Male,UK,478.19,Home & Kitchen
9668,67.0,Other,USA,125.7,Books
9670,19.0,Female,UK,312.3,Clothing
9672,43.0,Female,Germany,334.48,Clothing
9673,23.0,Female,Canada,478.2,Clothing
9674,58.0,Female,Canada,260.85,Beauty
9675,20.0,Other,USA,470.34,Books
9677,18.0,Female,Canada,244.04,Home & Kitchen
9679,22.0,Female,UK,303.26,Clothing
9681,36.0,Male,France,283.42,Clothing
9682,29.0,Female,Germany,353.11,Beauty
9683,65.0,Male,USA,420.24,Home & Kitchen
9685,68.0,Other,Germany,12.25,Electronics
9686,52.0,Female,Australia,277.85,Home & Kitchen
9687,29.0,Male,USA,247.2,Home & Kitchen
9688,47.0,Other,USA,31.83,Beauty
9690,51.0,Female,USA,470.99,Sports
9692,56.0,Female,USA,447.71,Home & Kitchen
9694,64.0,Other,Australia,85.05,Sports
9696,37.0,Other,France,260.77,Clothing
9697,48.0,Male,Australia,459.72,Clothing
9699,41.0,Male,USA,66.9,Sports
9700,57.0,Male,Canada,124.43,Home & Kitchen
9701,50.0,Other,Canada,34.52,Books
9702,25.0,Female,France,163.44,Clothing
9707,67.0,Male,France,311.59,Electronics
9709,29.0,Other,Germany,65.35,Beauty
9710,30.0,Female,Australia,355.86,Clothing
9711,62.0,Male,Germany,16.25,Clothing
9712,59.0,Other,France,187.34,Sports
9713,56.0,Male,UK,76.48,Clothing
9715,63.0,Other,Australia,413.11,Books
9716,49.0,Female,Canada,34.96,Beauty
9717,41.0,Other,Germany,277.47,Books
9719,64.0,Male,USA,100.31,Sports
9720,61.0,Female,Germany,159.21,Beauty
9721,26.0,Female,Australia,408.86,Home & Kitchen
9722,57.0,Male,Germany,33.64,Clothing
9723,67.0,Female,Germany,325.88,Beauty
9724,40.0,Female,France,457.12,Beauty
9725,67.0,Other,France,226.79,Books
9726,30.0,Female,Germany,451.25,Electronics
9727,49.0,Other,Germany,453.87,Clothing
9728,67.0,Female,Canada,306.75,Books
9730,53.0,Male,USA,370.14,Books
9732,22.0,Other,UK,341.62,Sports
9733,39.0,Female,UK,108.76,Home & Kitchen
9734,33.0,Other,France,410.93,Beauty
9735,58.0,Female,France,476.01,Electronics
9736,27.0,Male,Canada,208.09,Electronics
9737,41.0,Male,France,350.31,Sports
9739,66.0,Female,Australia,60.44,Sports
9740,35.0,Other,Germany,178.17,Books
9742,21.0,Other,Canada,338.42,Books
9743,43.0,Female,Germany,293.14,Sports
9744,22.0,Other,France,21.6,Electronics
9745,33.0,Female,Germany,35.5,Books
9747,43.0,Male,Canada,373.71,Beauty
9749,46.0,Female,USA,106.36,Books
9754,50.0,Other,Canada,153.39,Books
9755,42.0,Male,Canada,128.32,Electronics
9756,38.0,Other,Australia,296.66,Electronics
9758,40.0,Female,Germany,204.5,Books
9759,60.0,Other,USA,348.72,Beauty
9760,34.0,Male,USA,205.06,Home & Kitchen
9761,31.0,Other,Canada,23.18,Home & Kitchen
9762,46.0,Female,Canada,420.64,Sports
9763,37.0,Other,Germany,162.61,Sports
9766,56.0,Other,UK,120.79,Sports
9768,35.0,Male,USA,427.51,Beauty
9770,63.0,Other,UK,340.58,Electronics
9771,50.0,Female,UK,465.71,Home & Kitchen
9772,56.0,Other,Australia,346.6,Clothing
9773,57.0,Female,USA,428.27,Books
9774,35.0,Other,UK,307.16,Electronics
9776,50.0,Male,Canada,261.45,Clothing
9780,44.0,Male,Canada,18.07,Books
9782,52.0,Female,France,486.1,Electronics
9783,54.0,Female,Germany,437.24,Electronics
9785,37.0,Female,Australia,480.65,Beauty
9786,42.0,Other,Germany,96.87,Clothing
9788,27.0,Other,UK,302.71,Books
9789,27.0,Other,France,194.15,Home & Kitchen
9790,41.0,Male,France,173.19,Clothing
9791,38.0,Female,USA,368.41,Electronics
9793,44.0,Male,France,390.33,Beauty
