User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category,Cluster
6883,27.0,Male,Germany,408.27,2021-11-14,Electronics,1
6885,24.0,Female,France,391.32,2023-07-25,Sports,1
6886,65.0,Female,Australia,459.85,2023-05-20,Home & Kitchen,1
6887,67.0,Other,France,73.52,2021-12-06,Clothing,2
6890,69.0,Male,Germany,206.42,2023-08-08,Beauty,0
6891,50.0,Male,France,122.51,2023-03-11,Electronics,2
6894,51.0,Other,Canada,245.75,2021-10-07,Home & Kitchen,0
6895,21.0,Female,Australia,170.14,2020-06-26,Clothing,0
6896,34.0,Other,Australia,80.52,2023-01-13,Home & Kitchen,2
6897,21.0,Other,Canada,18.28,2023-05-13,Clothing,2
6898,60.0,Female,USA,340.55,2023-09-20,Clothing,3
6899,43.0,Other,Australia,20.12,2023-11-13,Electronics,2
6900,21.0,Other,France,460.82,2023-04-04,Home & Kitchen,1
6901,18.0,Male,Canada,299.14,2021-06-19,Clothing,3
6903,47.0,Female,Germany,25.75,2022-05-07,Beauty,2
6904,67.0,Male,UK,209.68,2020-11-23,Books,0
6907,25.0,Female,USA,47.04,2023-12-08,Beauty,2
6908,41.0,Female,Australia,389.68,2023-03-02,Electronics,1
6910,53.0,Female,Germany,192.82,2023-04-17,Electronics,0
6911,67.0,Male,Australia,276.1,2022-04-02,Electronics,3
6913,60.0,Female,Australia,108.36,2023-10-04,Beauty,2
6916,31.0,Female,France,427.26,2023-01-11,Electronics,1
6917,35.0,Male,Australia,325.87,2020-08-24,Clothing,3
6920,33.0,Other,USA,497.54,2021-03-20,Books,1
6921,52.0,Female,UK,386.47,2022-12-25,Home & Kitchen,1
6922,64.0,Female,UK,402.2,2021-12-16,Sports,1
6924,21.0,Male,UK,132.54,2020-07-07,Books,0
6926,34.0,Other,Canada,279.4,2020-10-02,Home & Kitchen,3
6927,56.0,Female,USA,477.3,2022-07-29,Beauty,1
6928,65.0,Male,UK,439.75,2023-08-18,Home & Kitchen,1
6929,63.0,Male,France,57.9,2022-06-03,Beauty,2
6932,56.0,Other,Australia,308.44,2022-07-02,Electronics,3
6933,58.0,Female,France,155.64,2022-10-07,Books,0
6934,21.0,Male,USA,283.08,2022-08-17,Electronics,3
6935,47.0,Other,Australia,114.73,2021-08-06,Beauty,2
6936,47.0,Female,UK,473.74,2022-01-24,Sports,1
6939,19.0,Female,France,97.59,2020-01-17,Beauty,2
6941,29.0,Female,Australia,282.34,2020-01-30,Home & Kitchen,3
6942,47.0,Male,France,165.87,2021-01-26,Books,0
6943,53.0,Other,Australia,242.43,2022-11-29,Electronics,0
6945,43.0,Other,USA,347.27,2020-10-10,Sports,3
6947,18.0,Male,Canada,499.95,2022-08-15,Sports,1
6948,43.0,Female,Australia,176.14,2022-10-04,Electronics,0
6949,40.0,Male,Germany,407.79,2023-09-15,Clothing,1
6950,43.0,Female,France,393.27,2023-07-10,Beauty,1
6953,23.0,Male,Canada,58.79,2023-10-09,Clothing,2
6954,61.0,Other,Australia,497.5,2022-01-20,Sports,1
6956,41.0,Other,France,300.09,2023-08-21,Home & Kitchen,3
6957,39.0,Female,Germany,128.33,2020-11-14,Electronics,0
6958,36.0,Male,USA,88.54,2021-12-21,Home & Kitchen,2
6959,54.0,Other,Canada,281.94,2022-12-04,Books,3
6960,35.0,Female,UK,418.99,2020-12-27,Electronics,1
6961,48.0,Male,Canada,191.59,2022-01-31,Electronics,0
6962,54.0,Female,UK,43.2,2020-01-07,Beauty,2
6963,47.0,Female,Australia,313.76,2023-07-06,Home & Kitchen,3
6965,50.0,Other,Australia,151.56,2022-07-31,Clothing,0
6968,29.0,Female,UK,183.91,2021-06-25,Sports,0
6970,44.0,Female,Australia,392.07,2022-09-07,Home & Kitchen,1
6973,38.0,Other,Australia,316.04,2022-10-27,Beauty,3
6974,29.0,Female,Australia,313.92,2021-11-09,Books,3
6978,32.0,Female,France,419.39,2021-06-23,Books,1
6980,69.0,Other,Australia,173.53,2023-03-16,Clothing,0
6982,61.0,Male,USA,379.11,2023-01-27,Electronics,1
6984,20.0,Male,France,328.37,2021-12-10,Electronics,3
6985,24.0,Other,Germany,241.74,2023-03-16,Sports,0
6986,60.0,Male,UK,324.67,2021-07-29,Home & Kitchen,3
6987,35.0,Other,Germany,71.85,2022-05-08,Sports,2
6989,55.0,Other,France,464.13,2022-06-23,Clothing,1
6990,54.0,Male,UK,461.47,2021-05-17,Electronics,1
6991,50.0,Male,UK,363.32,2022-07-25,Sports,3
6994,28.0,Female,UK,345.46,2020-03-22,Beauty,3
6995,21.0,Female,France,259.98,2020-06-30,Sports,3
6997,21.0,Other,Canada,19.7,2022-06-21,Sports,2
6998,66.0,Female,Australia,131.83,2023-10-15,Electronics,0
6999,51.0,Other,Germany,398.25,2022-07-16,Books,1
7000,46.0,Male,UK,469.66,2020-08-22,Home & Kitchen,1
7001,41.0,Other,Canada,438.66,2022-04-01,Clothing,1
7002,39.0,Other,UK,359.66,2023-09-11,Beauty,3
7003,19.0,Other,Germany,86.92,2022-01-16,Sports,2
7004,61.0,Other,France,187.52,2021-06-29,Beauty,0
7005,23.0,Male,France,29.86,2020-02-12,Beauty,2
7006,59.0,Male,Germany,321.73,2021-01-16,Books,3
7007,42.0,Other,Canada,227.68,2023-03-02,Beauty,0
7009,33.0,Male,Australia,489.78,2023-10-25,Books,1
7011,31.0,Male,Australia,156.82,2021-10-15,Sports,0
7014,49.0,Male,Germany,261.69,2020-06-07,Electronics,3
7015,45.0,Male,Germany,375.87,2022-08-19,Beauty,1
7016,68.0,Male,USA,284.41,2020-05-17,Clothing,3
7017,66.0,Female,Canada,437.28,2021-06-16,Books,1
7019,62.0,Other,Germany,299.55,2020-09-10,Sports,3
7022,22.0,Female,Germany,201.17,2021-12-15,Sports,0
7023,40.0,Male,Australia,297.52,2023-01-02,Sports,3
7024,22.0,Female,Australia,15.36,2021-06-15,Electronics,2
7027,27.0,Female,France,28.54,2022-09-23,Beauty,2
7028,56.0,Other,Canada,111.44,2020-02-26,Sports,2
7029,32.0,Male,USA,253.65,2021-07-22,Home & Kitchen,3
7030,24.0,Male,UK,167.71,2020-03-09,Electronics,0
7031,46.0,Female,Australia,222.87,2023-05-06,Clothing,0
7033,20.0,Other,UK,120.39,2021-12-20,Beauty,2
7035,27.0,Female,UK,118.7,2022-12-06,Electronics,2
7036,45.0,Other,UK,353.14,2022-07-22,Clothing,3
7037,46.0,Female,Germany,289.77,2020-08-30,Sports,3
7040,23.0,Female,UK,498.78,2020-01-08,Books,1
7041,29.0,Female,Germany,385.09,2020-04-11,Books,1
7042,64.0,Female,France,411.91,2020-06-08,Clothing,1
7043,55.0,Other,France,18.05,2021-04-14,Sports,2
7045,46.0,Male,Canada,357.74,2022-04-19,Books,3
7046,36.0,Other,France,99.96,2023-11-03,Beauty,2
7047,20.0,Female,USA,215.7,2021-01-15,Home & Kitchen,0
7048,25.0,Other,USA,96.16,2022-08-03,Sports,2
7049,25.0,Other,Germany,92.65,2021-08-28,Books,2
7050,37.0,Female,Canada,58.99,2022-06-26,Sports,2
7051,64.0,Other,Australia,299.16,2022-08-30,Electronics,3
7052,21.0,Male,Germany,370.95,2022-08-12,Home & Kitchen,3
7053,68.0,Other,UK,33.14,2021-10-11,Electronics,2
7055,20.0,Other,Canada,330.89,2023-03-25,Sports,3
7056,62.0,Male,Germany,199.2,2022-02-11,Clothing,0
7057,25.0,Other,Germany,353.81,2022-09-14,Clothing,3
7058,40.0,Other,USA,380.82,2023-08-16,Books,1
7059,33.0,Other,UK,20.99,2020-09-28,Electronics,2
7060,30.0,Other,Germany,193.53,2020-05-02,Electronics,0
7061,20.0,Female,USA,365.92,2021-05-25,Sports,3
7062,65.0,Male,Canada,192.32,2020-10-05,Clothing,0
7063,26.0,Male,Germany,7.89,2022-05-10,Home & Kitchen,2
7064,31.0,Male,Australia,171.47,2023-10-22,Sports,0
7065,30.0,Other,Australia,436.96,2022-06-16,Electronics,1
7066,24.0,Male,USA,476.21,2022-03-01,Electronics,1
7067,32.0,Female,Australia,282.46,2021-12-20,Sports,3
7068,24.0,Other,UK,156.65,2022-06-25,Sports,0
7069,55.0,Other,France,235.7,2020-05-02,Beauty,0
7070,51.0,Male,Australia,121.92,2023-11-10,Sports,2
7072,39.0,Other,Germany,249.3,2020-10-27,Beauty,3
7073,41.0,Male,USA,369.66,2023-11-18,Home & Kitchen,3
7074,66.0,Female,Germany,115.12,2021-08-25,Electronics,2
7075,54.0,Female,France,455.22,2021-08-15,Sports,1
7080,33.0,Other,Canada,151.74,2023-04-09,Books,0
7083,66.0,Female,France,246.05,2023-01-04,Home & Kitchen,0
7084,42.0,Other,Germany,36.83,2021-09-15,Home & Kitchen,2
7088,34.0,Other,Germany,228.19,2020-04-05,Electronics,0
7089,43.0,Female,UK,220.03,2022-01-22,Clothing,0
7091,65.0,Other,Canada,213.08,2022-02-27,Beauty,0
7094,53.0,Other,USA,7.72,2023-10-02,Beauty,2
7095,40.0,Female,UK,57.66,2020-09-23,Beauty,2
7099,22.0,Female,France,397.65,2021-10-27,Books,1
7101,42.0,Male,Canada,109.55,2023-08-31,Sports,2
7103,30.0,Male,UK,309.49,2021-07-08,Home & Kitchen,3
7104,60.0,Female,Canada,373.8,2023-01-22,Electronics,1
7105,31.0,Other,Australia,395.01,2023-04-18,Books,1
7106,45.0,Male,USA,332.16,2020-09-12,Sports,3
7107,35.0,Other,USA,478.33,2022-08-15,Electronics,1
7108,45.0,Female,Canada,432.79,2022-01-23,Home & Kitchen,1
7115,49.0,Female,Australia,30.5,2022-01-06,Home & Kitchen,2
7116,37.0,Female,France,475.08,2022-06-18,Books,1
7117,45.0,Male,Canada,40.88,2020-02-17,Home & Kitchen,2
7119,21.0,Male,Canada,300.24,2022-03-05,Beauty,3
7121,51.0,Other,Germany,419.91,2021-07-23,Electronics,1
7123,20.0,Female,UK,493.07,2021-05-27,Beauty,1
7124,43.0,Male,Canada,458.63,2022-01-16,Electronics,1
7125,25.0,Female,USA,304.26,2022-03-06,Home & Kitchen,3
7130,56.0,Other,Canada,446.37,2020-11-19,Sports,1
7132,62.0,Female,USA,412.53,2020-12-27,Books,1
7133,30.0,Other,Germany,259.47,2021-01-06,Beauty,3
7134,22.0,Male,Australia,156.98,2022-08-08,Sports,0
7135,42.0,Male,France,50.42,2023-12-10,Electronics,2
7138,64.0,Female,UK,357.42,2023-11-01,Sports,3
7139,35.0,Female,UK,393.99,2022-01-21,Clothing,1
7140,19.0,Male,Australia,387.85,2023-08-29,Books,1
7141,27.0,Male,Canada,64.39,2023-07-25,Sports,2
7145,29.0,Other,France,37.71,2020-04-23,Electronics,2
7152,52.0,Female,USA,294.0,2022-03-11,Clothing,3
7155,63.0,Male,UK,124.02,2022-10-30,Books,0
7156,31.0,Female,UK,410.44,2021-03-09,Clothing,1
7158,61.0,Male,Germany,263.89,2023-06-10,Beauty,3
7159,41.0,Female,Australia,465.25,2023-05-30,Sports,1
7160,58.0,Other,Australia,82.62,2022-02-28,Home & Kitchen,2
7161,18.0,Other,Australia,64.04,2022-05-19,Clothing,2
7162,68.0,Male,France,164.32,2020-11-16,Sports,0
7164,39.0,Male,Canada,22.42,2022-05-28,Sports,2
7165,40.0,Other,Canada,123.51,2023-07-29,Books,0
7166,36.0,Male,Germany,215.23,2023-02-17,Clothing,0
7167,35.0,Female,USA,357.91,2020-03-03,Home & Kitchen,3
7168,29.0,Other,France,153.16,2023-04-07,Beauty,0
7170,45.0,Male,USA,171.74,2023-07-20,Books,0
7171,50.0,Male,Germany,50.57,2021-10-19,Books,2
7172,36.0,Male,France,370.64,2021-12-06,Home & Kitchen,3
7175,66.0,Other,UK,348.87,2022-01-25,Books,3
7176,54.0,Female,Australia,33.62,2023-08-11,Books,2
7177,43.0,Male,France,252.54,2023-01-02,Beauty,3
7178,52.0,Female,Canada,495.47,2022-05-28,Electronics,1
7179,51.0,Other,Australia,157.4,2022-07-17,Home & Kitchen,0
7180,52.0,Male,Germany,249.01,2022-09-10,Sports,3
7181,57.0,Female,France,327.76,2021-10-09,Clothing,3
7183,55.0,Male,Canada,352.74,2021-06-30,Clothing,3
7185,40.0,Other,USA,190.61,2022-02-27,Books,0
7187,33.0,Female,France,459.96,2020-05-03,Home & Kitchen,1
7189,65.0,Male,Germany,218.86,2023-11-06,Electronics,0
7190,52.0,Other,Canada,384.66,2021-04-18,Beauty,1
7193,25.0,Other,Australia,265.49,2020-03-22,Sports,3
7194,61.0,Female,Australia,254.88,2021-06-20,Sports,3
7195,39.0,Other,France,215.02,2023-10-16,Sports,0
7197,43.0,Other,Australia,474.48,2023-01-22,Electronics,1
7198,57.0,Male,Canada,193.13,2022-09-06,Home & Kitchen,0
7202,18.0,Female,Australia,19.03,2022-06-07,Beauty,2
7203,23.0,Other,Canada,394.04,2023-08-12,Books,1
7205,68.0,Female,Germany,385.92,2022-05-01,Sports,1
7206,40.0,Male,Australia,261.51,2022-01-19,Clothing,3
7207,60.0,Other,Canada,414.62,2020-06-18,Home & Kitchen,1
7209,40.0,Other,Australia,274.54,2022-05-12,Sports,3
7210,49.0,Other,Canada,468.89,2020-10-25,Home & Kitchen,1
7211,47.0,Female,UK,19.93,2021-12-08,Home & Kitchen,2
7212,30.0,Female,USA,10.0,2022-05-06,Beauty,2
7213,60.0,Male,Australia,45.32,2021-10-29,Electronics,2
7214,35.0,Other,France,33.64,2022-07-08,Books,2
7216,32.0,Female,Canada,470.46,2023-09-02,Beauty,1
7217,50.0,Female,Australia,339.24,2022-06-10,Beauty,3
7218,38.0,Female,USA,331.43,2020-09-20,Sports,3
7219,56.0,Female,Canada,195.52,2021-04-24,Books,0
7220,40.0,Male,Australia,269.21,2022-08-17,Beauty,3
7222,62.0,Male,France,261.33,2021-06-04,Books,3
7225,41.0,Male,UK,212.34,2023-01-24,Beauty,0
7226,68.0,Male,USA,423.24,2023-11-18,Home & Kitchen,1
7227,64.0,Male,France,147.28,2021-06-07,Sports,0
7229,68.0,Other,Australia,489.18,2022-09-25,Books,1
7230,59.0,Female,France,483.82,2021-02-05,Clothing,1
7231,24.0,Other,UK,8.11,2021-10-13,Sports,2
7233,65.0,Male,France,171.78,2020-10-09,Sports,0
7234,37.0,Male,Canada,149.16,2021-06-16,Books,0
7237,44.0,Female,Canada,367.76,2022-01-31,Sports,3
7238,26.0,Male,UK,18.43,2023-07-28,Clothing,2
7240,48.0,Female,Australia,285.96,2021-12-10,Beauty,3
7241,38.0,Other,France,343.61,2023-10-10,Clothing,3
7242,43.0,Female,UK,304.27,2023-07-02,Beauty,3
7243,57.0,Other,UK,494.62,2022-09-06,Beauty,1
7247,66.0,Female,Canada,311.19,2020-08-01,Home & Kitchen,3
7249,37.0,Other,Germany,100.34,2021-10-18,Home & Kitchen,2
7250,54.0,Female,Canada,204.37,2022-06-19,Sports,0
7251,45.0,Male,UK,342.96,2020-02-26,Books,3
7252,34.0,Other,Germany,32.71,2023-03-23,Electronics,2
7254,58.0,Female,USA,207.16,2021-02-04,Books,0
7255,19.0,Female,Australia,266.1,2022-08-09,Sports,3
7256,42.0,Male,France,430.81,2022-08-22,Books,1
7258,58.0,Other,Australia,382.99,2020-09-26,Books,1
7260,28.0,Female,UK,105.9,2022-04-26,Clothing,2
7261,55.0,Female,Canada,368.42,2021-02-15,Home & Kitchen,3
7262,23.0,Male,France,250.7,2023-09-27,Books,3
7266,19.0,Female,France,472.46,2021-03-24,Electronics,1
7268,20.0,Other,UK,443.94,2022-12-19,Beauty,1
7274,66.0,Other,Canada,387.76,2020-08-13,Sports,1
7276,41.0,Female,France,301.9,2022-08-28,Home & Kitchen,3
7277,62.0,Male,France,268.83,2023-09-25,Sports,3
7278,52.0,Male,UK,288.91,2023-02-04,Beauty,3
7279,18.0,Other,USA,362.29,2021-06-16,Home & Kitchen,3
7280,53.0,Male,USA,475.15,2020-11-26,Clothing,1
7282,62.0,Female,Canada,380.24,2023-05-23,Sports,1
7283,66.0,Male,UK,324.34,2021-07-09,Books,3
7284,60.0,Female,UK,349.1,2020-08-10,Beauty,3
7285,51.0,Male,UK,217.32,2023-05-18,Sports,0
7286,42.0,Female,Germany,472.57,2023-09-29,Beauty,1
7287,33.0,Female,USA,242.43,2022-01-20,Electronics,0
7291,40.0,Male,France,164.72,2022-05-31,Electronics,0
7292,36.0,Female,France,117.86,2021-06-01,Beauty,2
7293,42.0,Female,USA,271.77,2020-10-20,Home & Kitchen,3
7294,33.0,Female,Australia,177.01,2020-08-08,Books,0
7296,26.0,Female,France,396.45,2020-11-08,Home & Kitchen,1
7297,18.0,Other,France,236.9,2021-08-04,Books,0
7298,59.0,Female,Canada,229.95,2020-09-08,Books,0
7301,51.0,Female,USA,356.4,2023-08-07,Home & Kitchen,3
7303,61.0,Other,Germany,282.84,2020-10-20,Beauty,3
7304,57.0,Male,Canada,364.58,2020-06-27,Electronics,3
7305,35.0,Other,USA,151.75,2020-07-07,Sports,0
7306,51.0,Female,Canada,345.82,2020-06-16,Beauty,3
7307,42.0,Female,Germany,286.54,2020-02-23,Beauty,3
7308,62.0,Other,USA,219.93,2020-11-11,Beauty,0
7310,38.0,Male,USA,161.87,2021-12-26,Books,0
7311,23.0,Other,USA,358.68,2023-12-24,Beauty,3
7313,58.0,Male,Australia,126.57,2023-07-07,Books,0
7319,27.0,Male,UK,411.46,2022-11-29,Electronics,1
7320,47.0,Other,Canada,30.32,2022-03-05,Books,2
7322,35.0,Other,USA,61.06,2022-10-10,Home & Kitchen,2
7323,41.0,Male,USA,437.6,2022-06-23,Sports,1
7325,26.0,Other,Canada,299.08,2020-05-02,Clothing,3
7326,48.0,Other,USA,421.89,2022-03-17,Electronics,1
7328,21.0,Female,Germany,196.62,2023-07-23,Sports,0
7331,62.0,Male,UK,20.9,2020-05-22,Books,2
7333,43.0,Male,Australia,198.74,2023-10-30,Books,0
7334,21.0,Female,USA,14.51,2021-03-08,Sports,2
7336,33.0,Male,UK,112.7,2023-06-12,Books,2
7339,69.0,Female,Canada,183.86,2022-01-01,Clothing,0
7341,22.0,Male,UK,404.82,2022-02-12,Books,1
7342,37.0,Other,Canada,398.73,2022-01-19,Beauty,1
7343,32.0,Male,UK,349.07,2020-07-21,Home & Kitchen,3
7344,35.0,Female,Australia,273.2,2023-07-20,Home & Kitchen,3
7345,64.0,Male,Canada,277.56,2023-04-12,Beauty,3
7346,19.0,Male,Germany,476.93,2022-03-31,Clothing,1
7348,30.0,Other,France,326.64,2021-04-06,Home & Kitchen,3
7351,62.0,Other,Germany,36.04,2020-03-11,Clothing,2
7352,27.0,Male,Germany,472.58,2021-12-18,Books,1
7353,48.0,Female,Canada,276.05,2023-10-12,Sports,3
7354,58.0,Other,UK,253.88,2021-02-26,Books,3
7355,25.0,Male,Germany,148.96,2020-08-28,Clothing,0
7356,20.0,Male,Australia,6.68,2021-10-31,Clothing,2
7357,65.0,Female,Canada,35.32,2021-12-19,Home & Kitchen,2
7361,28.0,Other,USA,486.17,2023-01-03,Clothing,1
7363,54.0,Female,France,161.58,2021-05-08,Home & Kitchen,0
7367,30.0,Female,UK,232.84,2020-11-03,Books,0
7371,26.0,Other,UK,288.81,2021-03-20,Clothing,3
7372,69.0,Male,Australia,211.37,2023-02-18,Home & Kitchen,0
7373,24.0,Male,Germany,300.41,2023-12-13,Home & Kitchen,3
7374,19.0,Other,France,354.21,2023-01-04,Sports,3
7375,40.0,Other,France,375.5,2022-06-24,Electronics,1
7376,56.0,Male,Canada,203.47,2020-03-24,Books,0
7379,38.0,Other,Germany,258.98,2022-03-14,Electronics,3
7381,46.0,Other,Australia,125.83,2020-12-02,Home & Kitchen,0
7382,31.0,Other,Australia,293.68,2023-11-05,Electronics,3
7383,43.0,Other,USA,371.51,2021-05-31,Beauty,3
7384,68.0,Male,Germany,52.18,2020-04-10,Sports,2
7387,42.0,Female,Germany,172.14,2023-12-26,Books,0
7390,37.0,Other,USA,348.95,2020-01-28,Home & Kitchen,3
7392,34.0,Male,Germany,82.99,2023-07-12,Sports,2
7393,62.0,Female,Germany,318.28,2020-11-10,Electronics,3
7394,19.0,Female,UK,265.25,2020-02-07,Clothing,3
7395,42.0,Other,France,284.65,2023-03-22,Books,3
7396,30.0,Other,France,497.45,2020-11-23,Electronics,1
7397,56.0,Female,Australia,19.16,2020-02-17,Home & Kitchen,2
7398,45.0,Female,UK,457.91,2022-07-03,Home & Kitchen,1
7399,59.0,Female,Australia,421.74,2020-01-06,Sports,1
7401,20.0,Female,Germany,441.07,2022-12-20,Clothing,1
7405,37.0,Male,Australia,111.99,2023-07-16,Books,2
7406,22.0,Female,Canada,290.23,2022-03-27,Home & Kitchen,3
7407,36.0,Other,Germany,93.64,2020-01-08,Beauty,2
7408,39.0,Female,Canada,74.71,2022-02-15,Home & Kitchen,2
7412,41.0,Other,UK,398.91,2020-11-24,Electronics,1
7414,21.0,Other,USA,328.83,2021-02-03,Beauty,3
7415,32.0,Other,USA,367.82,2022-02-18,Electronics,3
7417,61.0,Female,UK,53.1,2020-12-03,Sports,2
7419,31.0,Other,UK,222.78,2023-05-18,Clothing,0
7420,66.0,Male,Germany,205.76,2023-10-18,Clothing,0
7423,53.0,Male,Canada,383.37,2020-04-10,Home & Kitchen,1
7425,47.0,Other,France,108.12,2021-07-25,Home & Kitchen,2
7426,36.0,Male,France,100.15,2020-11-18,Books,2
7428,42.0,Other,Canada,349.07,2022-01-20,Home & Kitchen,3
7429,33.0,Female,Germany,344.92,2022-10-25,Clothing,3
7430,64.0,Other,Canada,146.66,2021-08-29,Home & Kitchen,0
7431,57.0,Other,USA,443.81,2021-05-31,Sports,1
7433,25.0,Other,Canada,140.92,2020-08-27,Books,0
7434,35.0,Other,Germany,94.17,2022-12-08,Sports,2
7435,45.0,Female,USA,356.99,2020-01-26,Sports,3
7439,59.0,Female,UK,437.51,2023-12-06,Home & Kitchen,1
7441,62.0,Other,UK,105.14,2020-09-30,Beauty,2
7443,24.0,Male,France,486.78,2023-06-13,Beauty,1
7444,44.0,Other,Canada,166.85,2023-05-17,Beauty,0
7445,27.0,Other,France,96.6,2022-11-14,Electronics,2
7448,42.0,Female,Germany,141.6,2021-08-19,Clothing,0
7449,23.0,Other,USA,372.3,2020-09-02,Electronics,3
7451,35.0,Other,France,343.83,2021-03-16,Clothing,3
7452,40.0,Female,Canada,355.51,2021-09-17,Electronics,3
7453,23.0,Female,Australia,344.64,2021-04-12,Clothing,3
7456,34.0,Male,USA,217.09,2022-01-08,Electronics,0
7458,41.0,Other,Canada,469.44,2020-08-14,Books,1
7462,51.0,Other,Germany,44.81,2020-07-30,Clothing,2
7463,45.0,Other,Canada,83.76,2022-11-25,Home & Kitchen,2
7465,28.0,Male,UK,277.98,2022-02-08,Electronics,3
7466,55.0,Other,USA,179.58,2023-06-17,Sports,0
7468,68.0,Other,USA,480.45,2021-03-06,Sports,1
7469,43.0,Female,USA,168.73,2023-01-19,Books,0
7471,38.0,Female,Canada,340.87,2020-09-16,Electronics,3
7472,56.0,Other,France,140.87,2020-12-15,Home & Kitchen,0
7476,37.0,Male,Germany,201.15,2022-05-19,Sports,0
7477,65.0,Other,Australia,346.87,2020-08-14,Books,3
7479,39.0,Female,France,445.44,2022-09-04,Electronics,1
7481,26.0,Female,Australia,141.14,2023-01-29,Electronics,0
7483,18.0,Male,Germany,270.78,2020-11-29,Books,3
7484,46.0,Other,France,171.46,2021-07-09,Beauty,0
7485,25.0,Other,France,19.16,2020-01-01,Clothing,2
7486,21.0,Other,Australia,277.79,2021-12-31,Beauty,3
7488,20.0,Male,France,406.04,2023-03-09,Home & Kitchen,1
7492,44.0,Other,Canada,280.32,2021-09-15,Beauty,3
7494,44.0,Other,France,105.9,2020-10-27,Clothing,2
7495,33.0,Male,USA,103.75,2022-10-20,Books,2
7497,24.0,Male,Germany,135.5,2022-05-22,Home & Kitchen,0
7498,61.0,Female,UK,76.38,2023-12-22,Books,2
7500,58.0,Female,Germany,421.07,2020-06-06,Electronics,1
7501,28.0,Male,Germany,485.92,2023-09-16,Clothing,1
7504,67.0,Male,Canada,65.4,2021-04-08,Sports,2
7505,53.0,Male,Australia,240.18,2020-03-23,Clothing,0
7507,58.0,Female,Germany,212.84,2020-01-14,Clothing,0
7508,34.0,Other,France,192.26,2023-02-28,Electronics,0
7509,52.0,Other,Germany,250.89,2023-05-04,Clothing,3
7512,65.0,Male,UK,36.66,2023-05-20,Sports,2
7513,49.0,Male,Canada,104.0,2020-07-25,Clothing,2
7515,69.0,Other,Australia,88.88,2020-04-17,Sports,2
7516,64.0,Male,France,129.7,2021-09-22,Sports,0
7517,52.0,Male,France,96.99,2021-12-31,Electronics,2
7518,69.0,Male,Germany,79.62,2020-06-13,Clothing,2
7519,31.0,Female,UK,150.03,2022-05-10,Books,0
7521,48.0,Other,USA,373.41,2020-12-12,Electronics,1
7522,48.0,Female,Canada,478.0,2022-11-14,Clothing,1
7523,34.0,Other,Germany,459.89,2020-12-15,Sports,1
7524,41.0,Male,UK,240.59,2022-01-19,Books,0
7525,69.0,Male,USA,233.37,2022-01-07,Beauty,0
7526,40.0,Other,UK,67.22,2023-05-26,Beauty,2
7528,67.0,Other,UK,381.25,2020-11-08,Electronics,1
7530,67.0,Other,Australia,120.91,2021-04-04,Beauty,2
7532,32.0,Other,UK,55.81,2022-03-30,Electronics,2
7535,32.0,Female,Germany,300.02,2020-03-21,Books,3
7537,53.0,Female,France,402.38,2020-04-16,Sports,1
7538,25.0,Other,Australia,97.24,2021-10-09,Sports,2
7539,32.0,Female,Germany,405.65,2021-03-13,Electronics,1
7541,64.0,Male,Australia,290.99,2021-11-21,Beauty,3
7544,51.0,Female,France,381.13,2023-12-25,Books,1
7545,41.0,Female,UK,180.37,2023-01-22,Sports,0
7546,57.0,Male,Germany,294.76,2020-03-22,Books,3
7547,49.0,Other,Germany,68.85,2021-11-22,Clothing,2
7549,47.0,Female,France,269.17,2020-08-28,Electronics,3
7551,66.0,Female,Australia,280.93,2023-08-02,Home & Kitchen,3
7552,30.0,Female,France,281.91,2022-11-19,Beauty,3
7554,51.0,Other,France,451.69,2021-04-03,Sports,1
7556,61.0,Male,UK,270.78,2021-11-09,Home & Kitchen,3
7559,51.0,Female,France,225.35,2022-09-24,Sports,0
7560,35.0,Other,Australia,384.42,2022-07-13,Beauty,1
7562,46.0,Other,France,370.15,2021-08-28,Clothing,3
7566,31.0,Female,Australia,162.09,2021-02-10,Books,0
7567,25.0,Female,Germany,237.03,2022-12-07,Beauty,0
7568,44.0,Other,Canada,114.66,2020-04-23,Sports,2
7572,31.0,Female,Canada,109.67,2020-12-13,Clothing,2
7573,42.0,Female,UK,158.73,2022-08-23,Clothing,0
7574,47.0,Male,Germany,205.87,2020-06-19,Home & Kitchen,0
7576,37.0,Female,USA,169.36,2021-02-09,Beauty,0
7578,39.0,Female,UK,73.63,2022-12-20,Beauty,2
7579,52.0,Male,UK,224.66,2021-06-13,Clothing,0
7581,33.0,Other,France,43.2,2022-01-11,Clothing,2
7583,66.0,Female,Germany,393.52,2020-02-26,Beauty,1
7585,34.0,Male,Canada,372.0,2022-02-21,Beauty,3
7586,33.0,Female,UK,271.92,2021-12-13,Books,3
7587,19.0,Other,USA,387.47,2023-02-03,Beauty,1
7588,21.0,Other,Germany,80.25,2022-04-05,Electronics,2
7591,51.0,Female,France,376.41,2022-12-04,Clothing,1
7593,23.0,Other,Canada,417.11,2022-12-30,Electronics,1
7594,34.0,Other,Australia,286.22,2022-02-02,Books,3
7595,56.0,Male,France,8.63,2022-04-26,Clothing,2
7596,42.0,Male,Canada,262.04,2023-06-08,Home & Kitchen,3
7597,22.0,Other,USA,158.59,2021-06-07,Books,0
7598,22.0,Other,Germany,33.46,2023-02-20,Beauty,2
